,filenames,labels
469,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person61_bacteria_293.jpeg,PNEUMONIA
470,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person703_bacteria_2602.jpeg,PNEUMONIA
471,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person657_bacteria_2549.jpeg,PNEUMONIA
472,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person67_bacteria_332.jpeg,PNEUMONIA
473,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person678_bacteria_2572.jpeg,PNEUMONIA
474,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person608_bacteria_2471.jpeg,PNEUMONIA
475,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person64_bacteria_320.jpeg,PNEUMONIA
476,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person724_bacteria_2626.jpeg,PNEUMONIA
477,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person721_virus_1340.jpeg,PNEUMONIA
478,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person630_virus_1209.jpeg,PNEUMONIA
479,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person72_bacteria_352.jpeg,PNEUMONIA
480,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person606_bacteria_2469.jpeg,PNEUMONIA
481,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person615_virus_1184.jpeg,PNEUMONIA
482,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person604_bacteria_2463.jpeg,PNEUMONIA
483,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person669_virus_1255.jpeg,PNEUMONIA
484,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person647_virus_1228.jpeg,PNEUMONIA
485,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person632_bacteria_2521.jpeg,PNEUMONIA
486,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person60_bacteria_287.jpeg,PNEUMONIA
487,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person680_bacteria_2575.jpeg,PNEUMONIA
488,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person633_bacteria_2522.jpeg,PNEUMONIA
489,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person612_bacteria_2477.jpeg,PNEUMONIA
490,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person677_bacteria_2571.jpeg,PNEUMONIA
491,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person602_bacteria_2460.jpeg,PNEUMONIA
492,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person605_virus_1169.jpeg,PNEUMONIA
493,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person61_bacteria_294.jpeg,PNEUMONIA
494,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person605_bacteria_2464.jpeg,PNEUMONIA
495,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person612_virus_1179.jpeg,PNEUMONIA
496,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person707_bacteria_2606.jpeg,PNEUMONIA
497,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person706_virus_1304.jpeg,PNEUMONIA
498,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person710_virus_1308.jpeg,PNEUMONIA
499,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person61_bacteria_292.jpeg,PNEUMONIA
500,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person723_bacteria_2625.jpeg,PNEUMONIA
501,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person625_bacteria_2499.jpeg,PNEUMONIA
502,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person652_bacteria_2544.jpeg,PNEUMONIA
503,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person670_virus_1256.jpeg,PNEUMONIA
504,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person605_bacteria_2468.jpeg,PNEUMONIA
505,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person647_virus_1229.jpeg,PNEUMONIA
506,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person728_bacteria_2630.jpeg,PNEUMONIA
507,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person661_bacteria_2553.jpeg,PNEUMONIA
508,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person719_virus_1338.jpeg,PNEUMONIA
509,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person608_bacteria_2472.jpeg,PNEUMONIA
510,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person714_bacteria_2615.jpeg,PNEUMONIA
511,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person62_bacteria_300.jpeg,PNEUMONIA
512,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person713_bacteria_2614.jpeg,PNEUMONIA
513,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person660_virus_1244.jpeg,PNEUMONIA
514,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person619_bacteria_2491.jpeg,PNEUMONIA
515,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person64_bacteria_310.jpeg,PNEUMONIA
516,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person662_bacteria_2554.jpeg,PNEUMONIA
517,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person712_virus_1310.jpeg,PNEUMONIA
518,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person66_bacteria_324.jpeg,PNEUMONIA
519,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person66_bacteria_326.jpeg,PNEUMONIA
520,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person673_virus_1263.jpeg,PNEUMONIA
521,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person625_bacteria_2500.jpeg,PNEUMONIA
522,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person628_virus_1206.jpeg,PNEUMONIA
523,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person690_bacteria_2587.jpeg,PNEUMONIA
524,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person62_bacteria_301.jpeg,PNEUMONIA
525,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person616_virus_1186.jpeg,PNEUMONIA
526,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person722_virus_1341.jpeg,PNEUMONIA
527,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person611_bacteria_2476.jpeg,PNEUMONIA
528,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person653_bacteria_2545.jpeg,PNEUMONIA
529,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person624_bacteria_2497.jpeg,PNEUMONIA
530,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person684_virus_1275.jpeg,PNEUMONIA
531,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person71_bacteria_351.jpeg,PNEUMONIA
532,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person688_virus_1281.jpeg,PNEUMONIA
533,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person61_bacteria_297.jpeg,PNEUMONIA
534,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person667_virus_1253.jpeg,PNEUMONIA
535,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person643_bacteria_2534.jpeg,PNEUMONIA
536,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person70_bacteria_342.jpeg,PNEUMONIA
537,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person629_virus_1207.jpeg,PNEUMONIA
538,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person710_bacteria_2611.jpeg,PNEUMONIA
539,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person614_virus_1183.jpeg,PNEUMONIA
540,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person724_virus_1344.jpeg,PNEUMONIA
541,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person68_bacteria_337.jpeg,PNEUMONIA
542,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person607_virus_1173.jpeg,PNEUMONIA
543,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person65_bacteria_322.jpeg,PNEUMONIA
544,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person81_virus_152.jpeg,PNEUMONIA
545,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person832_virus_1468.jpeg,PNEUMONIA
546,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person853_virus_1498.jpeg,PNEUMONIA
547,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person834_bacteria_2748.jpeg,PNEUMONIA
548,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person878_virus_1526.jpeg,PNEUMONIA
549,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person816_bacteria_2727.jpeg,PNEUMONIA
550,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person730_virus_1351.jpeg,PNEUMONIA
551,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person773_virus_1402.jpeg,PNEUMONIA
552,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person767_bacteria_2671.jpeg,PNEUMONIA
553,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person744_bacteria_2647.jpeg,PNEUMONIA
554,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person74_bacteria_361.jpeg,PNEUMONIA
555,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person867_bacteria_2789.jpeg,PNEUMONIA
556,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person73_bacteria_358.jpeg,PNEUMONIA
557,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person770_bacteria_2674.jpeg,PNEUMONIA
558,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person880_virus_1529.jpeg,PNEUMONIA
559,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person846_virus_1491.jpeg,PNEUMONIA
560,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person826_bacteria_2737.jpeg,PNEUMONIA
561,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person836_bacteria_2752.jpeg,PNEUMONIA
562,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person76_bacteria_371.jpeg,PNEUMONIA
563,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person75_bacteria_365.jpeg,PNEUMONIA
564,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person877_virus_1525.jpeg,PNEUMONIA
565,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person771_virus_1399.jpeg,PNEUMONIA
566,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person884_virus_1534.jpeg,PNEUMONIA
567,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person841_bacteria_2760.jpeg,PNEUMONIA
568,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person882_bacteria_2806.jpeg,PNEUMONIA
569,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person827_bacteria_2738.jpeg,PNEUMONIA
570,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person806_virus_1440.jpeg,PNEUMONIA
571,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person825_bacteria_2736.jpeg,PNEUMONIA
572,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person755_bacteria_2659.jpeg,PNEUMONIA
573,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person82_virus_155.jpeg,PNEUMONIA
574,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person831_bacteria_2742.jpeg,PNEUMONIA
575,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person854_bacteria_2776.jpeg,PNEUMONIA
576,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person731_virus_1352.jpeg,PNEUMONIA
577,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person861_virus_1506.jpeg,PNEUMONIA
578,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person73_bacteria_357.jpeg,PNEUMONIA
579,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person864_virus_1509.jpeg,PNEUMONIA
580,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person808_bacteria_2716.jpeg,PNEUMONIA
581,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person747_bacteria_2650.jpeg,PNEUMONIA
582,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person855_virus_1500.jpeg,PNEUMONIA
583,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person754_virus_1379.jpeg,PNEUMONIA
584,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person751_bacteria_2654.jpeg,PNEUMONIA
585,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person839_bacteria_2757.jpeg,PNEUMONIA
586,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person790_virus_1421.jpeg,PNEUMONIA
587,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person863_virus_1508.jpeg,PNEUMONIA
588,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person7_bacteria_29.jpeg,PNEUMONIA
589,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person763_virus_1391.jpeg,PNEUMONIA
590,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person880_bacteria_2804.jpeg,PNEUMONIA
591,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person789_virus_1420.jpeg,PNEUMONIA
592,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person83_virus_156.jpeg,PNEUMONIA
593,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person75_bacteria_368.jpeg,PNEUMONIA
594,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person881_virus_1531.jpeg,PNEUMONIA
595,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person842_virus_1483.jpeg,PNEUMONIA
596,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person810_bacteria_2719.jpeg,PNEUMONIA
597,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person776_bacteria_2680.jpeg,PNEUMONIA
598,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person72_bacteria_354.jpeg,PNEUMONIA
599,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person844_virus_1487.jpeg,PNEUMONIA
600,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person826_virus_1462.jpeg,PNEUMONIA
601,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person799_bacteria_2705.jpeg,PNEUMONIA
602,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person783_virus_1414.jpeg,PNEUMONIA
603,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person77_bacteria_376.jpeg,PNEUMONIA
604,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person744_virus_1367.jpeg,PNEUMONIA
605,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person730_bacteria_2632.jpeg,PNEUMONIA
606,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person761_bacteria_2665.jpeg,PNEUMONIA
607,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person859_virus_1504.jpeg,PNEUMONIA
608,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person755_virus_1382.jpeg,PNEUMONIA
609,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person745_virus_1368.jpeg,PNEUMONIA
610,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person845_virus_1489.jpeg,PNEUMONIA
611,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person802_bacteria_2708.jpeg,PNEUMONIA
612,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person798_virus_1430.jpeg,PNEUMONIA
613,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person737_bacteria_2640.jpeg,PNEUMONIA
614,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person88_virus_163.jpeg,PNEUMONIA
615,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person847_virus_1492.jpeg,PNEUMONIA
616,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person757_virus_1385.jpeg,PNEUMONIA
617,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person732_bacteria_2634.jpeg,PNEUMONIA
618,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person762_virus_1390.jpeg,PNEUMONIA
619,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person75_bacteria_367.jpeg,PNEUMONIA
620,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person885_bacteria_2809.jpeg,PNEUMONIA
621,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person814_bacteria_2725.jpeg,PNEUMONIA
622,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person843_virus_1485.jpeg,PNEUMONIA
623,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person849_virus_1494.jpeg,PNEUMONIA
624,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person735_bacteria_2638.jpeg,PNEUMONIA
625,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person75_bacteria_364.jpeg,PNEUMONIA
626,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person868_virus_1514.jpeg,PNEUMONIA
627,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person850_bacteria_2771.jpeg,PNEUMONIA
628,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person852_virus_1497.jpeg,PNEUMONIA
629,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person768_bacteria_2672.jpeg,PNEUMONIA
630,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person853_bacteria_2775.jpeg,PNEUMONIA
631,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person741_bacteria_2644.jpeg,PNEUMONIA
632,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person740_virus_1362.jpeg,PNEUMONIA
633,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person77_bacteria_374.jpeg,PNEUMONIA
634,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person811_virus_1447.jpeg,PNEUMONIA
635,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person884_bacteria_2808.jpeg,PNEUMONIA
636,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person778_bacteria_2682.jpeg,PNEUMONIA
637,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person733_bacteria_2635.jpeg,PNEUMONIA
638,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person870_virus_1516.jpeg,PNEUMONIA
639,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person830_bacteria_2741.jpeg,PNEUMONIA
640,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person736_bacteria_2639.jpeg,PNEUMONIA
641,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person775_virus_1404.jpeg,PNEUMONIA
642,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person835_bacteria_2749.jpeg,PNEUMONIA
643,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person853_bacteria_2774.jpeg,PNEUMONIA
644,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person75_bacteria_366.jpeg,PNEUMONIA
645,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person73_bacteria_359.jpeg,PNEUMONIA
646,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person779_bacteria_2683.jpeg,PNEUMONIA
647,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person838_virus_1476.jpeg,PNEUMONIA
648,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person778_virus_1408.jpeg,PNEUMONIA
649,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person84_virus_157.jpeg,PNEUMONIA
650,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person752_virus_1377.jpeg,PNEUMONIA
651,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person794_bacteria_2700.jpeg,PNEUMONIA
652,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person855_bacteria_2777.jpeg,PNEUMONIA
653,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person755_virus_1380.jpeg,PNEUMONIA
654,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person82_virus_154.jpeg,PNEUMONIA
655,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person862_bacteria_2784.jpeg,PNEUMONIA
656,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person780_virus_1411.jpeg,PNEUMONIA
657,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person832_bacteria_2743.jpeg,PNEUMONIA
658,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person781_virus_1412.jpeg,PNEUMONIA
659,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person810_virus_1446.jpeg,PNEUMONIA
660,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person876_bacteria_2799.jpeg,PNEUMONIA
661,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person866_virus_1511.jpeg,PNEUMONIA
662,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person858_bacteria_2780.jpeg,PNEUMONIA
663,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person779_virus_1410.jpeg,PNEUMONIA
664,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person813_bacteria_2723.jpeg,PNEUMONIA
665,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person75_bacteria_369.jpeg,PNEUMONIA
666,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person739_bacteria_2642.jpeg,PNEUMONIA
667,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person886_virus_1536.jpeg,PNEUMONIA
668,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person734_virus_1355.jpeg,PNEUMONIA
669,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person804_bacteria_2711.jpeg,PNEUMONIA
670,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person782_bacteria_2686.jpeg,PNEUMONIA
671,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person731_bacteria_2633.jpeg,PNEUMONIA
672,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person799_virus_1431.jpeg,PNEUMONIA
673,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person871_bacteria_2793.jpeg,PNEUMONIA
674,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person870_bacteria_2792.jpeg,PNEUMONIA
675,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person806_virus_1439.jpeg,PNEUMONIA
676,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person758_bacteria_2662.jpeg,PNEUMONIA
677,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person793_virus_1424.jpeg,PNEUMONIA
678,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person753_bacteria_2656.jpeg,PNEUMONIA
679,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person872_bacteria_2795.jpeg,PNEUMONIA
680,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person837_bacteria_2754.jpeg,PNEUMONIA
681,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person863_bacteria_2785.jpeg,PNEUMONIA
682,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person776_virus_1405.jpeg,PNEUMONIA
683,/content/drive/MyDrive/PneumoniaDetection/chest_xray/train/PNEUMONIA/person866_bacteria_2788.jpeg,PNEUMONIA
